0.0500092 0.0500092 0.0500092 0.0500092 0.0500093 0.0500094 0.0500096 0.0500098 0.0500099 0.0500101 0.0500103 0.0500104 0.0500105 0.0500106 0.0500106 0.0500106 0.0500105 0.0500105 0.0500104 0.0500103 0.0500103 0.0500104 0.0500105 0.0500107 0.0500109 0.050011 0.0500109 0.0500106 0.0500097 0.0500082 0.050006 0.0500035 0.0500014 0.0499999 0.0499991 0.0499987 0.0499987 0.0499988 0.049999 0.0499993 0.0499994 0.0499996 0.0499996 0.0499997 0.0499997 0.0499997 0.0499997 0.0499998 0.0499999 0.05 0.0500001 0.0500002 0.0500002 0.0500003 0.0500004 0.0500004 0.0500004 0.0500004 0.0500004 0.0500005 0.0500006 0.0500007 0.0500009 0.0500011 0.0500013 0.0500012 0.0500009 0.05 0.0499985 0.0499963 0.0499938 0.0499917 0.0499902 0.0499893 0.0499889 0.0499889 0.049989 0.0499892 0.0499894 0.0499896 0.0499896 0.0499897 0.0499896 0.0499896 0.0499895 0.0499895 0.0499895 0.0499895 0.0499896 0.0499897 0.0499899 0.04999 0.0499902 0.0499904 0.0499905 0.0499906 0.0499907 0.0499908 0.0499908 0.0499908 
0.0500174 0.0500174 0.0500175 0.0500177 0.0500179 0.0500183 0.0500188 0.0500193 0.0500199 0.0500204 0.0500209 0.0500213 0.0500216 0.0500217 0.0500217 0.0500217 0.0500215 0.0500213 0.0500212 0.0500211 0.0500211 0.0500213 0.0500217 0.0500222 0.0500226 0.0500227 0.0500224 0.0500212 0.0500191 0.0500159 0.0500117 0.0500071 0.0500029 0.0499997 0.0499976 0.0499965 0.0499962 0.0499964 0.0499969 0.0499975 0.0499981 0.0499985 0.0499988 0.049999 0.0499991 0.0499992 0.0499994 0.0499995 0.0499997 0.0499999 0.0500002 0.0500005 0.0500007 0.0500009 0.050001 0.0500011 0.0500011 0.0500012 0.0500014 0.0500016 0.050002 0.0500025 0.050003 0.0500034 0.0500036 0.0500032 0.0500021 0.05 0.0499967 0.0499925 0.0499878 0.0499837 0.0499805 0.0499784 0.0499773 0.0499769 0.0499771 0.0499776 0.0499781 0.0499785 0.0499788 0.0499789 0.0499789 0.0499788 0.0499787 0.0499786 0.0499786 0.0499787 0.0499789 0.0499792 0.0499796 0.04998 0.0499805 0.0499811 0.0499815 0.0499819 0.0499822 0.0499823 0.0499824 0.0499824 
0.0500247 0.0500247 0.0500249 0.0500252 0.0500258 0.0500266 0.0500276 0.0500287 0.0500299 0.050031 0.0500319 0.0500327 0.0500332 0.0500335 0.0500335 0.0500333 0.050033 0.0500327 0.0500325 0.0500324 0.0500326 0.0500331 0.0500339 0.0500346 0.0500352 0.0500353 0.0500344 0.0500323 0.0500288 0.0500237 0.0500174 0.0500105 0.0500042 0.0499991 0.0499956 0.0499935 0.0499927 0.0499929 0.0499936 0.0499947 0.0499957 0.0499967 0.0499974 0.0499979 0.0499983 0.0499987 0.0499989 0.0499993 0.0499996 0.0500001 0.0500005 0.050001 0.0500014 0.0500017 0.050002 0.0500022 0.0500024 0.0500027 0.0500031 0.0500038 0.0500046 0.0500055 0.0500064 0.050007 0.050007 0.0500061 0.050004 0.0500004 0.0499952 0.0499889 0.0499819 0.0499756 0.0499705 0.049967 0.049965 0.0499642 0.0499644 0.049965 0.0499659 0.0499668 0.0499674 0.0499678 0.0499679 0.0499678 0.0499676 0.0499674 0.0499673 0.0499675 0.0499678 0.0499684 0.0499692 0.0499701 0.0499712 0.0499722 0.0499732 0.049974 0.0499746 0.049975 0.0499751 0.0499751 
0.0500308 0.0500308 0.050031 0.0500316 0.0500327 0.0500342 0.050036 0.0500379 0.0500399 0.0500418 0.0500434 0.0500446 0.0500455 0.0500458 0.0500458 0.0500455 0.050045 0.0500445 0.0500443 0.0500444 0.0500449 0.0500458 0.0500469 0.0500481 0.0500488 0.0500487 0.0500472 0.0500439 0.0500388 0.0500317 0.050023 0.0500137 0.0500051 0.0499979 0.0499927 0.0499894 0.0499879 0.0499879 0.0499889 0.0499904 0.0499921 0.0499937 0.0499952 0.0499963 0.0499972 0.0499979 0.0499985 0.0499991 0.0499997 0.0500003 0.050001 0.0500016 0.0500022 0.0500027 0.0500032 0.0500036 0.0500042 0.0500049 0.0500058 0.050007 0.0500084 0.0500099 0.0500112 0.0500119 0.0500117 0.05001 0.0500066 0.0500012 0.0499939 0.0499852 0.0499758 0.0499672 0.0499601 0.049955 0.0499519 0.0499505 0.0499505 0.0499514 0.0499528 0.0499541 0.0499553 0.049956 0.0499563 0.0499563 0.0499561 0.0499558 0.0499557 0.0499559 0.0499564 0.0499573 0.0499586 0.0499602 0.049962 0.0499638 0.0499655 0.049967 0.0499681 0.0499687 0.049969 0.049969 
0.0500353 0.0500353 0.0500357 0.0500368 0.0500385 0.0500409 0.0500437 0.0500468 0.0500499 0.0500528 0.0500553 0.0500571 0.0500583 0.0500588 0.0500587 0.0500582 0.0500575 0.0500569 0.0500567 0.050057 0.050058 0.0500594 0.0500611 0.0500626 0.0500635 0.0500631 0.0500608 0.0500563 0.0500493 0.0500399 0.0500287 0.0500167 0.0500054 0.0499959 0.0499887 0.049984 0.0499816 0.0499813 0.0499824 0.0499845 0.049987 0.0499896 0.049992 0.049994 0.0499957 0.049997 0.0499981 0.049999 0.0499999 0.0500007 0.0500015 0.0500023 0.0500031 0.0500038 0.0500046 0.0500054 0.0500064 0.0500078 0.0500094 0.0500115 0.0500137 0.0500159 0.0500176 0.0500183 0.0500177 0.050015 0.05001 0.0500026 0.0499929 0.0499816 0.0499695 0.0499583 0.049949 0.0499421 0.0499377 0.0499357 0.0499355 0.0499367 0.0499385 0.0499405 0.0499423 0.0499435 0.0499442 0.0499444 0.0499441 0.0499438 0.0499436 0.0499438 0.0499446 0.0499459 0.0499479 0.0499503 0.0499531 0.0499559 0.0499586 0.0499609 0.0499627 0.0499638 0.0499642 0.0499642 
0.0500381 0.0500381 0.0500387 0.0500403 0.0500429 0.0500465 0.0500508 0.0500554 0.05006 0.0500642 0.0500677 0.0500703 0.0500718 0.0500724 0.0500722 0.0500715 0.0500706 0.05007 0.0500699 0.0500705 0.050072 0.0500741 0.0500764 0.0500785 0.0500795 0.0500788 0.0500756 0.0500696 0.0500605 0.0500486 0.0500345 0.0500195 0.0500052 0.0499929 0.0499834 0.0499769 0.0499735 0.0499726 0.0499739 0.0499767 0.0499802 0.049984 0.0499877 0.049991 0.0499937 0.049996 0.0499977 0.0499991 0.0500003 0.0500013 0.0500023 0.0500031 0.050004 0.050005 0.0500061 0.0500075 0.0500093 0.0500115 0.0500143 0.0500174 0.0500207 0.0500237 0.0500258 0.0500266 0.0500253 0.0500214 0.0500146 0.0500047 0.0499923 0.0499779 0.0499628 0.0499488 0.049937 0.0499281 0.0499223 0.0499194 0.0499191 0.0499205 0.049923 0.0499258 0.0499284 0.0499303 0.0499314 0.0499318 0.0499317 0.0499313 0.0499311 0.0499313 0.0499323 0.0499341 0.0499369 0.0499404 0.0499444 0.0499486 0.0499526 0.0499561 0.0499587 0.0499603 0.0499609 0.0499609 
0.0500386 0.0500386 0.0500395 0.0500418 0.0500456 0.0500508 0.0500569 0.0500634 0.0500699 0.0500757 0.0500805 0.050084 0.050086 0.0500867 0.0500864 0.0500854 0.0500843 0.0500836 0.0500836 0.0500847 0.0500868 0.0500898 0.0500929 0.0500956 0.0500968 0.0500958 0.0500917 0.050084 0.0500725 0.0500577 0.0500404 0.0500218 0.0500041 0.0499887 0.0499764 0.0499678 0.049963 0.0499616 0.049963 0.0499665 0.0499713 0.0499767 0.049982 0.049987 0.0499912 0.0499946 0.0499973 0.0499993 0.0500008 0.050002 0.050003 0.0500038 0.0500048 0.050006 0.0500076 0.0500098 0.0500126 0.0500161 0.0500202 0.0500248 0.0500294 0.0500334 0.0500361 0.0500368 0.0500347 0.0500293 0.0500202 0.0500075 0.0499918 0.0499739 0.0499554 0.0499381 0.0499235 0.0499124 0.0499051 0.0499014 0.0499009 0.0499027 0.0499059 0.0499097 0.0499132 0.049916 0.0499177 0.0499185 0.0499184 0.049918 0.0499177 0.049918 0.0499193 0.0499218 0.0499255 0.0499304 0.0499359 0.0499418 0.0499475 0.0499524 0.0499561 0.0499584 0.0499593 0.0499593 
0.0500407 0.0500407 0.0500419 0.0500449 0.0500498 0.0500565 0.0500643 0.0500727 0.0500808 0.050088 0.0500938 0.0500978 0.0501 0.0501005 0.0500997 0.0500981 0.0500966 0.0500956 0.0500957 0.0500971 0.0500999 0.0501037 0.0501077 0.0501111 0.0501127 0.0501115 0.0501066 0.0500975 0.050084 0.0500666 0.0500463 0.0500246 0.0500038 0.0499854 0.0499707 0.0499602 0.0499541 0.0499522 0.0499539 0.0499582 0.0499643 0.0499712 0.0499783 0.0499848 0.0499903 0.0499948 0.0499982 0.0500005 0.050002 0.050003 0.0500035 0.050004 0.0500047 0.0500059 0.0500077 0.0500104 0.0500141 0.0500188 0.0500244 0.0500304 0.0500364 0.0500415 0.0500449 0.0500456 0.0500429 0.0500361 0.050025 0.0500098 0.0499911 0.04997 0.0499484 0.0499283 0.0499111 0.0498981 0.0498894 0.0498851 0.0498846 0.0498868 0.0498909 0.0498956 0.0499001 0.0499036 0.0499058 0.0499067 0.0499065 0.0499058 0.0499051 0.0499051 0.0499063 0.0499091 0.0499135 0.0499194 0.0499264 0.0499338 0.049941 0.0499473 0.0499522 0.0499552 0.0499564 0.0499564 
0.0500437 0.0500437 0.0500452 0.0500489 0.0500551 0.0500632 0.0500728 0.0500829 0.0500925 0.050101 0.0501076 0.0501119 0.0501139 0.0501138 0.0501123 0.0501099 0.0501076 0.0501062 0.0501062 0.050108 0.0501115 0.0501161 0.0501211 0.0501253 0.0501275 0.0501263 0.0501208 0.0501105 0.0500952 0.0500755 0.0500524 0.0500278 0.0500041 0.049983 0.049966 0.0499537 0.0499466 0.0499442 0.0499462 0.0499514 0.0499588 0.0499673 0.049976 0.0499841 0.049991 0.0499964 0.0500002 0.0500026 0.0500038 0.0500042 0.050004 0.0500038 0.0500039 0.0500047 0.0500065 0.0500096 0.0500141 0.05002 0.050027 0.0500346 0.0500421 0.0500483 0.0500525 0.0500533 0.0500501 0.0500421 0.0500291 0.0500115 0.04999 0.0499661 0.0499416 0.0499188 0.0498995 0.0498847 0.049875 0.0498702 0.0498698 0.0498726 0.0498776 0.0498833 0.0498887 0.049893 0.0498955 0.0498963 0.0498958 0.0498944 0.049893 0.0498924 0.0498933 0.0498961 0.0499009 0.0499077 0.0499159 0.0499249 0.0499336 0.0499413 0.0499473 0.049951 0.0499524 0.0499524 
0.0500447 0.0500447 0.0500465 0.0500511 0.0500587 0.0500687 0.0500805 0.0500927 0.0501044 0.0501145 0.0501221 0.0501268 0.0501286 0.0501279 0.0501254 0.050122 0.0501189 0.0501169 0.0501168 0.0501189 0.0501232 0.0501289 0.0501352 0.0501405 0.0501434 0.0501424 0.0501364 0.0501248 0.0501075 0.0500851 0.050059 0.050031 0.0500038 0.0499794 0.0499595 0.0499451 0.0499366 0.0499338 0.049936 0.0499423 0.0499514 0.049962 0.0499728 0.0499829 0.0499915 0.0499981 0.0500027 0.0500052 0.0500061 0.0500056 0.0500045 0.0500033 0.0500026 0.0500029 0.0500048 0.0500085 0.0500141 0.0500216 0.0500305 0.05004 0.0500493 0.0500571 0.0500621 0.0500631 0.0500592 0.0500496 0.0500344 0.0500139 0.0499891 0.0499617 0.0499339 0.049908 0.0498862 0.0498695 0.0498587 0.0498536 0.0498535 0.0498572 0.0498633 0.0498703 0.0498768 0.0498819 0.0498848 0.0498856 0.0498845 0.0498824 0.0498802 0.0498789 0.0498794 0.0498822 0.0498877 0.0498957 0.0499055 0.0499163 0.049927 0.0499364 0.0499437 0.0499482 0.04995 0.04995 
