9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 
9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 
9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
