1, 0.999952, 0.99983, 0.999693, 0.999555, 0.999417, 0.999278, 0.999139, 0.999, 0.99886, 0.998721, 0.99858, 0.998439, 0.998298, 0.998156, 0.998014, 0.997871, 0.997727, 0.997583, 0.997437, 0.997291, 0.997144, 0.996997, 0.996848, 0.996698, 0.996547, 0.996395, 0.996242, 0.996088, 0.995933, 0.995776, 0.995618, 0.995458, 0.995298, 0.995135, 0.994971, 0.994806, 0.994639, 0.99447, 0.9943, 0.994128, 0.993954, 0.993778, 0.9936, 0.993421, 0.993239, 0.993055, 0.99287, 0.992682, 0.992491, 0.992299, 0.992104, 0.991907, 0.991707, 0.991505, 0.9913, 0.991093, 0.990883, 0.99067, 0.990454, 0.990236, 0.990015, 0.98979, 0.989563, 0.989333, 0.989099, 0.988863, 0.988623, 0.98838, 0.988133, 0.987883, 0.987629, 0.987372, 0.987111, 0.986847, 0.986578, 0.986306, 0.98603, 0.98575, 0.985465, 0.985177, 0.984885, 0.984588, 0.984287, 0.983981, 0.983671, 0.983356, 0.983037, 0.982713, 0.982384, 0.98205, 0.981711, 0.981368, 0.981019, 0.980665, 0.980305, 0.97994, 0.979563, 0.980349, 0.981814, 
1, 1, 1, 0.999998, 0.999996, 0.999993, 0.999991, 0.999988, 0.999986, 0.999983, 0.999979, 0.999973, 0.999966, 0.999956, 0.999944, 0.999929, 0.999911, 0.999889, 0.999863, 0.999832, 0.999796, 0.999752, 0.999702, 0.999642, 0.999573, 0.999493, 0.999399, 0.999291, 0.999166, 0.999025, 0.998856, 0.998678, 0.998515, 0.998359, 0.998211, 0.998071, 0.997939, 0.997815, 0.997699, 0.99759, 0.997488, 0.997393, 0.997305, 0.997223, 0.997148, 0.997079, 0.997015, 0.996957, 0.996904, 0.996856, 0.996813, 0.996773, 0.996738, 0.996706, 0.996678, 0.996653, 0.996631, 0.996611, 0.996593, 0.996578, 0.996565, 0.996553, 0.996543, 0.996534, 0.996526, 0.99652, 0.996514, 0.996508, 0.996503, 0.996498, 0.996492, 0.996489, 0.996488, 0.996489, 0.996489, 0.996489, 0.99649, 0.996491, 0.996491, 0.996492, 0.996493, 0.996494, 0.996494, 0.996495, 0.996496, 0.996496, 0.996497, 0.996498, 0.996498, 0.996499, 0.996499, 0.9965, 0.9965, 0.996501, 0.996501, 0.9965, 0.996504, 0.996501, 0.996501, 0.996502, 
1, 1, 1, 0.999998, 0.999995, 0.99999, 0.999984, 0.999976, 0.999965, 0.999953, 0.999938, 0.999919, 0.999898, 0.999873, 0.999844, 0.99981, 0.99977, 0.999725, 0.999673, 0.999614, 0.999546, 0.99947, 0.999384, 0.999286, 0.999176, 0.999052, 0.998912, 0.998756, 0.998578, 0.998383, 0.998157, 0.99792, 0.997695, 0.997475, 0.99726, 0.997052, 0.996849, 0.996652, 0.996461, 0.996277, 0.996098, 0.995925, 0.995759, 0.995598, 0.995444, 0.995295, 0.995152, 0.995015, 0.994884, 0.994759, 0.994638, 0.994524, 0.994414, 0.994309, 0.99421, 0.994114, 0.994023, 0.993937, 0.993853, 0.993774, 0.993697, 0.993623, 0.993551, 0.993481, 0.993411, 0.993342, 0.993272, 0.993201, 0.993125, 0.993054, 0.992955, 0.992904, 0.992906, 0.992908, 0.992908, 0.992907, 0.992907, 0.992907, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992908, 0.992907, 0.992909, 0.992904, 0.992915, 0.992915, 
1, 1, 1, 0.999997, 0.999993, 0.999986, 0.999977, 0.999965, 0.99995, 0.999932, 0.999911, 0.999885, 0.999856, 0.999822, 0.999782, 0.999737, 0.999685, 0.999627, 0.99956, 0.999485, 0.999401, 0.999306, 0.9992, 0.99908, 0.998947, 0.998798, 0.998632, 0.998448, 0.998241, 0.998015, 0.997757, 0.997485, 0.997225, 0.996967, 0.996713, 0.996463, 0.996218, 0.995977, 0.99574, 0.995508, 0.99528, 0.995057, 0.994838, 0.994624, 0.994414, 0.994209, 0.994008, 0.993811, 0.993619, 0.993431, 0.993247, 0.993067, 0.99289, 0.992717, 0.992546, 0.992379, 0.992213, 0.992049, 0.991887, 0.991725, 0.991563, 0.991399, 0.991234, 0.991065, 0.990891, 0.990712, 0.990523, 0.99033, 0.990112, 0.989909, 0.98962, 0.989464, 0.989495, 0.989493, 0.989491, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989492, 0.989493, 0.989492, 0.989494, 0.98949, 0.989499, 0.989499, 
1, 1, 1, 0.999997, 0.999991, 0.999983, 0.999972, 0.999958, 0.999941, 0.99992, 0.999895, 0.999866, 0.999831, 0.999791, 0.999746, 0.999694, 0.999635, 0.999568, 0.999492, 0.999407, 0.999312, 0.999205, 0.999086, 0.998953, 0.998805, 0.99864, 0.998457, 0.998255, 0.99803, 0.997783, 0.997504, 0.99721, 0.996926, 0.996643, 0.996363, 0.996085, 0.995811, 0.995539, 0.99527, 0.995004, 0.994741, 0.99448, 0.994223, 0.993968, 0.993715, 0.993466, 0.993218, 0.992973, 0.992729, 0.992488, 0.992248, 0.992008, 0.99177, 0.991531, 0.991293, 0.991053, 0.990811, 0.990566, 0.990318, 0.990065, 0.989805, 0.989538, 0.989261, 0.988974, 0.988672, 0.988356, 0.988017, 0.987666, 0.987265, 0.986891, 0.986356, 0.986065, 0.986133, 0.986122, 0.986121, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986122, 0.986121, 0.986123, 0.986119, 0.986128, 0.986128, 
1, 1, 1, 0.999996, 0.99999, 0.999981, 0.999969, 0.999954, 0.999935, 0.999912, 0.999885, 0.999853, 0.999815, 0.999772, 0.999722, 0.999666, 0.999601, 0.999529, 0.999447, 0.999356, 0.999253, 0.999138, 0.999011, 0.998869, 0.998711, 0.998535, 0.998341, 0.998127, 0.997888, 0.997628, 0.997333, 0.997024, 0.996723, 0.996422, 0.996122, 0.995825, 0.995528, 0.995233, 0.99494, 0.994648, 0.994357, 0.994067, 0.993778, 0.99349, 0.993202, 0.992914, 0.992627, 0.992339, 0.992051, 0.991761, 0.991469, 0.991175, 0.990878, 0.990577, 0.990271, 0.98996, 0.989641, 0.989314, 0.988977, 0.988628, 0.988265, 0.987887, 0.987491, 0.987074, 0.986631, 0.986164, 0.985657, 0.985132, 0.984527, 0.983962, 0.98315, 0.982706, 0.982817, 0.982796, 0.982797, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982798, 0.982797, 0.982798, 0.982797, 0.982799, 0.982795, 0.982804, 0.982804, 
1, 1, 1, 0.999996, 0.99999, 0.99998, 0.999967, 0.999951, 0.999931, 0.999907, 0.999878, 0.999843, 0.999804, 0.999758, 0.999705, 0.999646, 0.999578, 0.999501, 0.999415, 0.999319, 0.999211, 0.999091, 0.998957, 0.998808, 0.998642, 0.998459, 0.998256, 0.998033, 0.997784, 0.997513, 0.997207, 0.996885, 0.996571, 0.996256, 0.995941, 0.995627, 0.995313, 0.994999, 0.994685, 0.994371, 0.994056, 0.993741, 0.993424, 0.993107, 0.992787, 0.992466, 0.992142, 0.991815, 0.991485, 0.99115, 0.990809, 0.990463, 0.990109, 0.989747, 0.989375, 0.988992, 0.988596, 0.988185, 0.987758, 0.987312, 0.986843, 0.986351, 0.985829, 0.985277, 0.984687, 0.984062, 0.98338, 0.982672, 0.98185, 0.981085, 0.979981, 0.979378, 0.979534, 0.979502, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979505, 0.979504, 0.979506, 0.979502, 0.979511, 0.979511, 
1, 1, 1, 0.999996, 0.999989, 0.999979, 0.999966, 0.999949, 0.999928, 0.999902, 0.999872, 0.999836, 0.999795, 0.999747, 0.999692, 0.99963, 0.999559, 0.99948, 0.99939, 0.99929, 0.999178, 0.999053, 0.998914, 0.998759, 0.998588, 0.998398, 0.998188, 0.997957, 0.9977, 0.99742, 0.997105, 0.996772, 0.996447, 0.996119, 0.995791, 0.995462, 0.995133, 0.994802, 0.99447, 0.994135, 0.993799, 0.993461, 0.993119, 0.992775, 0.992426, 0.992073, 0.991714, 0.99135, 0.990979, 0.9906, 0.990212, 0.989814, 0.989405, 0.988982, 0.988545, 0.988091, 0.987618, 0.987124, 0.986606, 0.986061, 0.985485, 0.984876, 0.984228, 0.983539, 0.982799, 0.982012, 0.981151, 0.980255, 0.979214, 0.978244, 0.976841, 0.976075, 0.976277, 0.976234, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976238, 0.976237, 0.976239, 0.976235, 0.976244, 0.976244, 
1, 1, 1, 0.999996, 0.999989, 0.999978, 0.999965, 0.999947, 0.999925, 0.999899, 0.999867, 0.99983, 0.999787, 0.999738, 0.999681, 0.999616, 0.999543, 0.999461, 0.999368, 0.999265, 0.999149, 0.99902, 0.998876, 0.998717, 0.99854, 0.998345, 0.998129, 0.997891, 0.997626, 0.997338, 0.997014, 0.996673, 0.996337, 0.995998, 0.995658, 0.995316, 0.994972, 0.994625, 0.994275, 0.993923, 0.993566, 0.993206, 0.99284, 0.992469, 0.992092, 0.991708, 0.991316, 0.990916, 0.990505, 0.990083, 0.989649, 0.9892, 0.988736, 0.988253, 0.987751, 0.987226, 0.986676, 0.986098, 0.985489, 0.984845, 0.984162, 0.983436, 0.982661, 0.981834, 0.980943, 0.979993, 0.978952, 0.977867, 0.976604, 0.975428, 0.973725, 0.972794, 0.973043, 0.972989, 0.972994, 0.972995, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972994, 0.972995, 0.972994, 0.972996, 0.972992, 0.973, 0.973, 
1, 1, 1, 0.999995, 0.999988, 0.999978, 0.999963, 0.999945, 0.999923, 0.999895, 0.999863, 0.999825, 0.99978, 0.999729, 0.999671, 0.999604, 0.999529, 0.999444, 0.999349, 0.999242, 0.999123, 0.99899, 0.998842, 0.998678, 0.998497, 0.998296, 0.998074, 0.997829, 0.997558, 0.997263, 0.996931, 0.99658, 0.996234, 0.995885, 0.995533, 0.995178, 0.99482, 0.994458, 0.994092, 0.993721, 0.993345, 0.992963, 0.992574, 0.992178, 0.991773, 0.991359, 0.990934, 0.990498, 0.990048, 0.989584, 0.989103, 0.988604, 0.988085, 0.987543, 0.986975, 0.98638, 0.985754, 0.985092, 0.984392, 0.98365, 0.982859, 0.982017, 0.981114, 0.980149, 0.979107, 0.977995, 0.976773, 0.975499, 0.974014, 0.972632, 0.97063, 0.969536, 0.969831, 0.969765, 0.969772, 0.969773, 0.969772, 0.969773, 0.969773, 0.969773, 0.969773, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969772, 0.969773, 0.969772, 0.969773, 0.969772, 0.969774, 0.96977, 0.969778, 0.969778, 
