299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.974, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.973, 299.977, 299.995, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 299.996, 
301.01, 301.01, 301.01, 301.009, 301.008, 301.006, 301.003, 300.999, 300.994, 300.988, 300.98, 300.971, 300.959, 300.945, 300.928, 300.907, 300.886, 300.864, 300.842, 300.819, 300.795, 300.77, 300.744, 300.717, 300.687, 300.655, 300.621, 300.583, 300.54, 300.492, 300.438, 300.376, 300.304, 300.22, 300.122, 300.007, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
301.977, 301.977, 301.976, 301.975, 301.974, 301.971, 301.968, 301.963, 301.957, 301.95, 301.94, 301.929, 301.914, 301.897, 301.876, 301.85, 301.823, 301.794, 301.764, 301.731, 301.696, 301.657, 301.615, 301.568, 301.515, 301.456, 301.388, 301.311, 301.223, 301.12, 301.001, 300.862, 300.699, 300.508, 300.282, 300.015, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
302.919, 302.919, 302.919, 302.918, 302.916, 302.913, 302.908, 302.903, 302.896, 302.887, 302.876, 302.862, 302.845, 302.825, 302.8, 302.77, 302.737, 302.702, 302.664, 302.622, 302.575, 302.523, 302.464, 302.398, 302.323, 302.237, 302.137, 302.022, 301.889, 301.733, 301.55, 301.337, 301.085, 300.788, 300.438, 300.023, 300.001, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
303.839, 303.839, 303.838, 303.836, 303.834, 303.831, 303.826, 303.82, 303.812, 303.801, 303.789, 303.773, 303.754, 303.73, 303.701, 303.666, 303.629, 303.587, 303.541, 303.49, 303.432, 303.367, 303.293, 303.208, 303.11, 302.998, 302.867, 302.715, 302.538, 302.33, 302.086, 301.799, 301.461, 301.062, 300.59, 300.032, 300.002, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
304.735, 304.735, 304.734, 304.733, 304.73, 304.726, 304.721, 304.714, 304.705, 304.693, 304.679, 304.661, 304.639, 304.612, 304.58, 304.541, 304.498, 304.45, 304.396, 304.336, 304.268, 304.19, 304.1, 303.997, 303.878, 303.74, 303.579, 303.391, 303.171, 302.913, 302.609, 302.25, 301.828, 301.329, 300.738, 300.04, 300.002, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
305.609, 305.609, 305.608, 305.606, 305.603, 305.599, 305.593, 305.585, 305.575, 305.563, 305.547, 305.527, 305.503, 305.473, 305.437, 305.394, 305.346, 305.292, 305.231, 305.162, 305.083, 304.992, 304.888, 304.767, 304.627, 304.464, 304.274, 304.051, 303.789, 303.481, 303.118, 302.69, 302.185, 301.589, 300.883, 300.047, 300.003, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
306.461, 306.461, 306.46, 306.458, 306.455, 306.45, 306.444, 306.435, 306.424, 306.41, 306.393, 306.371, 306.345, 306.312, 306.273, 306.226, 306.172, 306.112, 306.044, 305.966, 305.877, 305.775, 305.656, 305.518, 305.358, 305.17, 304.951, 304.693, 304.391, 304.035, 303.615, 303.119, 302.534, 301.842, 301.024, 300.055, 300.003, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
307.292, 307.292, 307.291, 307.289, 307.286, 307.281, 307.274, 307.264, 307.252, 307.237, 307.218, 307.195, 307.166, 307.131, 307.088, 307.036, 306.978, 306.913, 306.837, 306.751, 306.652, 306.538, 306.405, 306.25, 306.07, 305.859, 305.611, 305.32, 304.978, 304.575, 304.099, 303.538, 302.874, 302.09, 301.161, 300.062, 300.003, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
308.103, 308.103, 308.102, 308.099, 308.096, 308.09, 308.083, 308.073, 308.06, 308.043, 308.023, 307.998, 307.967, 307.929, 307.883, 307.827, 307.764, 307.693, 307.611, 307.517, 307.408, 307.282, 307.135, 306.964, 306.764, 306.53, 306.255, 305.932, 305.551, 305.102, 304.572, 303.946, 303.206, 302.331, 301.295, 300.069, 300.004, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 
